ID_SIG,VARIEDADE,TCH_ANT,Ordem,EST_Corte,12_temperature_2m,12_total_precipitation_sum,12_surface_solar_radiation_downwards_sum,01_temperature_2m,01_total_precipitation_sum,01_surface_solar_radiation_downwards_sum,02_temperature_2m,02_total_precipitation_sum,02_surface_solar_radiation_downwards_sum,03_temperature_2m,03_total_precipitation_sum,03_surface_solar_radiation_downwards_sum,01_ALT,01_ARMf,01_ARMi,01_Def,01_Def_rel,01_ETP,01_ETR,01_ETc,01_Exc,01_Kc,01_NAC,01_P_ETc,02_ALT,02_ARMf,02_ARMi,02_Def,02_Def_rel,02_ETP,02_ETR,02_ETc,02_Exc,02_Kc,02_NAC,02_P_ETc,03_ALT,03_ARMf,03_ARMi,03_Def,03_Def_rel,03_ETP,03_ETR,03_ETc,03_Exc,03_Kc,03_NAC,03_P_ETc,04_ALT,04_ARMf,04_ARMi,04_Def,04_Def_rel,04_ETP,04_ETR,04_ETc,04_Exc,04_Kc,04_NAC,04_P_ETc,05_ALT,05_ARMf,05_ARMi,05_Def,05_Def_rel,05_ETP,05_ETR,05_ETc,05_Exc,05_Kc,05_NAC,05_P_ETc,06_ALT,06_ARMf,06_ARMi,06_Def,06_Def_rel,06_ETP,06_ETR,06_ETc,06_Exc,06_Kc,06_NAC,06_P_ETc,07_ALT,07_ARMf,07_ARMi,07_Def,07_Def_rel,07_ETP,07_ETR,07_ETc,07_Exc,07_Kc,07_NAC,07_P_ETc,08_ALT,08_ARMf,08_ARMi,08_Def,08_Def_rel,08_ETP,08_ETR,08_ETc,08_Exc,08_Kc,08_NAC,08_P_ETc,09_ALT,09_ARMf,09_ARMi,09_Def,09_Def_rel,09_ETP,09_ETR,09_ETc,09_Exc,09_Kc,09_NAC,09_P_ETc,10_ALT,10_ARMf,10_ARMi,10_Def,10_Def_rel,10_ETP,10_ETR,10_ETc,10_Exc,10_Kc,10_NAC,10_P_ETc,11_ALT,11_ARMf,11_ARMi,11_Def,11_Def_rel,11_ETP,11_ETR,11_ETc,11_Exc,11_Kc,11_NAC,11_P_ETc,12_ALT,12_ARMf,12_ARMi,12_Def,12_Def_rel,12_ETP,12_ETR,12_ETc,12_Exc,12_Kc,12_NAC,12_P_ETc,13_ALT,13_ARMf,13_ARMi,13_Def,13_Def_rel,13_ETP,13_ETR,13_ETc,13_Exc,13_Kc,13_NAC,13_P_ETc,14_ALT,14_ARMf,14_ARMi,14_Def,14_Def_rel,14_ETP,14_ETR,14_ETc,14_Exc,14_Kc,14_NAC,14_P_ETc,15_ALT,15_ARMf,15_ARMi,15_Def,15_Def_rel,15_ETP,15_ETR,15_ETc,15_Exc,15_Kc,15_NAC,15_P_ETc,12_NDVI,12_EVI,12_SAVI,12_NDMI,12_NDWI1,12_NDWI2,12_NDVIre1,12_NDVIre2,12_NDVIre3,12_CIre1,12_CIre2,12_CIre3,12_MSRre1,12_MSRre2,12_MSRre3,12_SIWSI,12_red,12_nir,12_swir1,12_swir2,12_rededge1,12_rededge2,12_rededge3,12_nir8A,01_NDVI,01_EVI,01_SAVI,01_NDMI,01_NDWI1,01_NDWI2,01_NDVIre1,01_NDVIre2,01_NDVIre3,01_CIre1,01_CIre2,01_CIre3,01_MSRre1,01_MSRre2,01_MSRre3,01_SIWSI,01_red,01_nir,01_swir1,01_swir2,01_rededge1,01_rededge2,01_rededge3,01_nir8A,02_NDVI,02_EVI,02_SAVI,02_NDMI,02_NDWI1,02_NDWI2,02_NDVIre1,02_NDVIre2,02_NDVIre3,02_CIre1,02_CIre2,02_CIre3,02_MSRre1,02_MSRre2,02_MSRre3,02_SIWSI,02_red,02_nir,02_swir1,02_swir2,02_rededge1,02_rededge2,02_rededge3,02_nir8A,03_NDVI,03_EVI,03_SAVI,03_NDMI,03_NDWI1,03_NDWI2,03_NDVIre1,03_NDVIre2,03_NDVIre3,03_CIre1,03_CIre2,03_CIre3,03_MSRre1,03_MSRre2,03_MSRre3,03_SIWSI,03_red,03_nir,03_swir1,03_swir2,03_rededge1,03_rededge2,03_rededge3,03_nir8A
X21220280001017700000008,CT961007,100.92,Argissolos,1,23.97579766,235.4971593,641.044228,24.47072565,186.0006584,684.306524,23.8714136,144.957491,598.969728,24.15678753,97.6905451,635.507971,0,62.85888287,62.85888287,-0.183902638,-0.050632536,4.779352838,4.485320192,4.301417554,4.416431092,0.9,-3.346001091,3.365266613,0,64.74415687,64.74415687,0.307423236,0.062686234,3.768976502,2.97856149,3.285984726,3.711201113,0.874137931,-1.322217376,3.362383855,-0.323229768,61.11149512,61.43472489,0.876604091,0.096313639,4.411999197,2.558649031,3.435253122,1.055086174,0.772580645,-4.624480362,-0.801267297,0.234313869,61.92358872,61.68927485,0.558932546,0.01943087,3.46597046,1.515152267,2.074084813,0,0.586666667,-3.825991175,-1.512868176,-0.009124566,63.09609583,63.1052204,0.771383964,-0.056912433,2.303767124,0.729818948,1.501202912,0.376849282,0.664516129,-2.75022757,-0.735532389,-0.016702215,63.00347779,63.02018,1.002929153,0.501973033,2.027689288,0.800370826,1.803299979,-0.16483815,0.895,-2.928843847,-1.371544614,-0.034351619,61.73436607,61.76871769,1.85972485,0.400700478,2.008877206,0.350040077,2.209764927,0,1.1,-4.412925385,-2.17347457,-0.104021049,60.25709658,60.36111763,2.076548513,-4.975156026,2.632046608,0.950134007,3.02668252,0,1.14516129,-5.812768665,-2.720229941,-0.060734908,58.22518309,58.285918,3.547018085,0.743998883,3.787751916,0.998284214,4.545302299,0.212677735,1.2,-8.335921007,-3.767090896,0.171165458,55.01937246,54.848207,4.885756137,-0.219395447,10.11709361,7.254756199,12.14051234,-0.366438139,1.2,-21.96735326,-10.56282292,-0.183585509,56.38957506,56.57316057,2.102635814,0.315434199,5.112605573,4.032490873,6.135126687,0.606548971,1.2,-9.71155004,-3.022570465,0.325408735,63.61768899,63.29228025,-1.037451171,-0.280407997,4.745736416,6.675981581,5.63853041,1.692714718,1.187096774,-2.233579702,1.958152147,-0.321187509,61.80742399,62.1286115,0.345740843,0.073346332,5.120856195,4.263029733,4.608770575,3.169614757,0.9,-4.534369599,1.391250665,0.355600457,60.55523906,60.1996386,0.93265791,0.196902428,4.736712469,3.211587823,4.144245733,2.074679166,0.875,-5.861731317,1.032807517,-0.32650166,62.18641735,62.51291901,0.253778209,0.091153666,4.531735306,3.272048253,3.525826462,0.752427719,0.78,-4.02837956,-0.372600235,0.573796348,0.470733107,0.397849733,-0.25101703,-0.526022992,0.387855931,0.41229579,0.074199429,-0.012401656,1.410032852,0.160483542,-0.02441754,0.762266902,0.109121519,-0.017401579,0.273676464,0.013852366,0.051503919,0.031345579,0.019268705,0.021356516,0.044279033,0.052513335,0.054051153,0.664728972,0.503158037,0.45384736,-0.302453751,-0.636353753,0.465055138,0.489488928,0.097537697,-0.006596227,1.941870217,0.216355453,-0.013072062,0.974227779,0.145266496,-0.009285789,0.330742217,0.010760845,0.053990431,0.028916651,0.017045542,0.018440432,0.044099582,0.054778372,0.057492008,0.687573815,0.494309075,0.464165677,-0.302182304,-0.656851125,0.493136251,0.509062976,0.100254513,-0.004370102,2.105469582,0.223123429,-0.008637893,1.034352192,0.149561007,-0.006143999,0.331031648,0.009675011,0.052438405,0.028125134,0.016227969,0.016940353,0.042891049,0.05301747,0.056174504,0.648497026,0.449216295,0.422868948,-0.234074115,-0.620671837,0.488953638,0.466995263,0.088419357,-0.007068774,1.769966396,0.194176619,-0.014011578,0.908662646,0.131029043,-0.009952101,0.268020034,0.010395406,0.048531618,0.030044235,0.017357997,0.017481502,0.040380134,0.049131865,0.052388302
X21220280001018000000002,CT961007,83.02,Latossolos,1,24.39578254,226.6853874,639.770436,24.93153189,167.3623009,685.919252,24.40237877,138.3631758,596.64881,24.65860677,93.93071391,634.698037,0,62.8557709,62.8557709,0.027482752,-0.006682178,4.790525125,4.283989861,4.311472613,4.539894174,0.9,-3.35053809,3.496871607,0,64.7116745,64.7116745,0.30816111,0.062204847,3.74749672,2.958900541,3.267061651,4.129919629,0.874137931,-1.358730084,3.775788453,-0.354571289,60.94642007,61.30099136,0.956273549,0.087292933,4.403434418,2.473491878,3.429765426,0.867460082,0.772580645,-4.76912852,-0.998905501,0.267136613,61.99303122,61.72589461,0.391723468,-0.067933404,3.469906687,1.685596486,2.077319954,0,0.586666667,-3.708289264,-1.445394824,-0.009245383,63.12396295,63.13320834,0.755440695,-0.081802718,2.290383405,0.735216755,1.49065745,0.290027329,0.664516129,-2.677469939,-0.755725139,-0.015951493,63.06170426,63.07765575,1.036433705,0.518389107,2.012054222,0.752700951,1.789134656,-0.114089011,0.895,-2.945252452,-1.364125543,-0.037232749,61.75206841,61.78930116,1.841259784,-9.724501952,2.003724641,0.362837321,2.204097105,0,1.1,-4.394430372,-2.166417095,-0.102405438,60.27272762,60.37513306,2.069037254,-17.68639976,2.638103136,0.964711265,3.033748519,0,1.14516129,-5.849556346,-2.762507384,-0.0655817,58.22534968,58.29093138,3.559883224,0.740152131,3.819969717,1.024080436,4.583963661,0.253274594,1.2,-8.340880066,-3.75299718,0.17614419,49.66281302,49.48666883,15.15475667,-0.581235979,21.68913853,10.87220956,26.02696623,-0.375820262,1.2,-49.77604863,-24.45886403,-0.169040042,56.06231123,56.23135127,2.066784667,0.309600452,5.153852064,4.117837809,6.184622477,0.510228523,1.2,-10.02139138,-3.160831975,0.311281593,63.14549048,62.83420889,-0.887310053,-0.270114612,4.750217328,6.530547103,5.64323705,1.142187915,1.187096774,-2.48120713,1.669194802,-0.329016937,61.63759445,61.96661139,0.35822297,0.074979627,5.124264382,4.253614974,4.611837944,2.635223211,0.9,-4.730207204,0.786945957,0.364268751,60.40183763,60.03756888,0.888168646,0.188698176,4.710398198,3.232743968,4.120912614,1.858875569,0.875,-6.053084237,0.82062938,-0.420239569,61.74692225,62.16716182,0.302957799,0.10120935,4.492266905,3.191772698,3.494730497,0.626867981,0.78,-4.352839386,-0.48985725,0.707238351,0.514393627,0.478346033,-0.249928241,-0.658607962,0.56090912,0.507352386,0.087908424,-0.005355893,2.106336082,0.19309108,-0.010597861,1.032548638,0.13028335,-0.007533981,0.282059698,0.00908364,0.053430383,0.031961648,0.018721129,0.01736856,0.04475824,0.054013428,0.057237002,0.707238351,0.514393627,0.478346033,-0.249928241,-0.658607962,0.56090912,0.507352386,0.087908424,-0.005355893,2.106336082,0.19309108,-0.010597861,1.032548638,0.13028335,-0.007533981,0.282059698,0.00908364,0.053430383,0.031961648,0.018721129,0.01736856,0.04475824,0.054013428,0.057237002,0.694194463,0.4904702,0.454369336,-0.230243248,-0.648884238,0.557291982,0.496536549,0.092626417,-0.00446859,1.991822006,0.204347567,-0.008880369,0.994023732,0.137577684,-0.006299413,0.270872422,0.009006194,0.050120264,0.031244094,0.017918931,0.016766663,0.041659601,0.050775091,0.054514397,0.723205319,0.509407791,0.469611705,-0.257173809,-0.661518146,0.576025113,0.524267867,0.096589331,-0.006540229,2.223911624,0.214012249,-0.012973739,1.079249554,0.143773884,-0.00921146,0.296815332,0.008020349,0.050355627,0.029657927,0.016128934,0.015793087,0.041207801,0.05088834,0.054544661
X19200280001015400000002,CT961007,86.36,Neossolos,1,24.20336509,121.9014007,731.410308,25.55338434,92.6064303,762.886612,24.16924021,225.4951471,537.091058,22.81092128,131.8665755,584.2499868,0,62.850694,62.850694,-0.3695025,-0.09288954,4.663835068,4.566954061,4.197451562,3.000104217,0.9,-3.030737395,2.445296012,-0.078402362,61.4656338,61.54403617,0.126883777,-0.416699668,4.680664416,3.975866166,4.102749943,0.434070786,0.875,-4.191505552,-0.785710737,-0.079133191,62.31649168,62.39562487,0.073639454,0.006715383,4.882014935,3.743463917,3.817103371,0.371691533,0.777419355,-3.482151504,-0.50728212,0.061461945,62.65835073,62.59688879,0.986151232,0.115076332,3.273617867,0.991607538,1.97775877,0.681802866,0.593333333,-3.277963239,-0.696390544,-0.015808597,62.63454153,62.65035013,-0.019901522,-0.750360582,2.405209755,1.551568943,1.531667421,0,0.65483871,-2.716832723,-0.931220041,-0.018939109,63.10739583,63.12633494,0.780858014,0.459044014,1.792396387,0.803478454,1.584336468,0,0.885,-2.965142572,-1.357210529,-0.012482359,61.85213147,61.86461383,1.506639092,0.591329077,1.939721608,0.627054677,2.133693769,0,1.1,-4.003634659,-1.824253827,-0.127337397,60.88219856,61.00953596,1.49811429,0.43179801,2.656579558,1.555577115,3.053691406,1.042399879,1.141935484,-5.392113965,-1.365020825,0.220529388,58.9888349,58.76830551,0.651737094,-0.535732008,3.515332436,3.566661829,4.218398923,-0.050617416,1.2,-6.771134112,-2.120382229,-0.290978398,60.05655612,60.34753452,-0.352644182,-0.823741613,4.313774339,5.529173389,5.176529207,1.423356343,1.2,-5.337257379,0.124810527,-0.046444893,60.16998027,60.21642516,0.735727731,0.103909626,4.271429257,4.389987378,5.125715108,1.866033122,1.2,-5.763926893,0.274687949,0.089116453,58.48192434,58.39280789,2.927096514,0.405350753,5.328262022,3.466817912,6.393914426,1.108320412,1.2,-8.227455286,-2.461611178,-0.026708669,59.33624013,59.3629488,0.278880804,0.053381475,5.719748612,4.868892947,5.147773751,0.168160634,0.9,-6.942676233,-2.160469547,0.359297968,61.53723277,61.1779348,0.223059195,-0.089631063,4.273207656,3.531217821,3.754277016,4.828017418,0.875,-4.003837537,4.299121095,-0.146270181,64.53134015,64.67761033,0.463598881,0.159321159,4.1284821,2.760848278,3.224447159,1.915547309,0.78,-1.524061773,1.169582459,0.694908751,0.594365775,0.494635643,-0.315650239,-0.600040682,0.47790969,0.518171664,0.10030771,-0.009372767,2.229395685,0.223405007,-0.018562395,1.072620794,0.149694059,-0.013190181,0.35022734,0.010004351,0.059922142,0.031362618,0.017514426,0.018515994,0.049074609,0.060877812,0.064922527,0.763837128,0.613692199,0.537894976,-0.34443855,-0.673628144,0.573343361,0.573476243,0.110991766,-0.005021994,2.752659516,0.249999174,-0.009987575,1.254578844,0.16657408,-0.007082197,0.378669371,0.008068675,0.058813474,0.02918316,0.014727054,0.016238515,0.046709534,0.059085352,0.062910837,0.771527554,0.602200674,0.531389145,-0.348287869,-0.677508187,0.589137155,0.565611808,0.099275975,-0.00597545,2.671201241,0.220737514,-0.01186267,1.227265291,0.148031308,-0.008419302,0.385529484,0.007371403,0.058834181,0.027899724,0.013707158,0.015698901,0.046944471,0.059299856,0.063523351,0.768220102,0.580003693,0.525690731,-0.336470096,-0.675872806,0.589153317,0.553744902,0.09562954,-0.002510238,2.535762427,0.211847905,-0.004907822,1.183454452,0.142331175,-0.003510125,0.372521878,0.007398563,0.05655294,0.028084639,0.013570005,0.016227307,0.046687534,0.05688007,0.061491852
X21220280001003200000003,CT961007,70.97,Nitossolos,1,24.21694559,210.6125777,641.036908,24.7734259,166.6930153,686.094612,24.32705267,127.4243079,597.628376,24.55676863,83.18426468,634.760503,0,62.59939518,62.59939518,-0.007356824,-0.02028905,4.862884624,4.383952985,4.376596161,4.182953326,0.9,-3.640539151,3.044119345,0,64.66858167,64.66858167,0.341832939,0.068225128,3.79394817,2.965529559,3.307362498,3.648282325,0.874137931,-1.406739967,3.285560405,-0.399747007,60.77344579,61.17319279,0.993963162,0.082551245,4.463900977,2.483002517,3.47696568,0.701947461,0.772580645,-4.93698688,-1.209553707,0.315587745,61.86946597,61.55387823,0.365872352,-0.116257188,3.471320937,1.713557004,2.079429355,0,0.586666667,-3.82167441,-1.479237489,-0.009795455,63.04846032,63.05825577,0.70960995,-0.251436235,2.273708885,0.774712797,1.484322747,0.330487311,0.664516129,-2.746094454,-0.738940876,-0.019449006,63.13335779,63.1528068,0.994178394,0.500257354,2.007784328,0.791266459,1.785444853,-0.116537396,0.895,-2.926464241,-1.38976967,-0.034358828,61.79652654,61.83088537,1.822101907,0.014804592,1.983771345,0.360046572,2.18214848,0,1.1,-4.346705505,-2.140467267,-0.101382079,60.28035476,60.38173684,2.074036627,-12.25399645,2.62897617,0.949933775,3.023970401,0,1.14516129,-5.853114453,-2.770703432,-0.06540613,58.25623218,58.32163831,3.556577024,0.748173928,3.802784165,1.006763975,4.563340998,0.162448068,1.2,-8.303940513,-3.81555131,0.171599038,49.6815522,49.50995316,14.75401829,-0.577039854,21.34289464,10.85745527,25.61147356,-0.495947028,1.2,-48.89424034,-24.07793196,-0.192796099,55.93476696,56.12756305,2.250191369,0.335975027,5.166845608,3.95002336,6.200214729,0.665540022,1.2,-10.51799843,-3.43465688,0.336971579,62.50500516,62.16803358,-0.892142629,-0.277914525,4.795391557,6.589035336,5.696892706,0.533018897,1.187096774,-3.262864007,1.097061413,-0.323341019,61.30134755,61.62468857,0.4190709,0.086103983,5.198671704,4.259733634,4.678804533,2.684083297,0.9,-5.125975103,0.698389508,0.3579847,60.0913115,59.7333268,0.873797697,0.186988952,4.74779609,3.279703637,4.153501334,1.477557939,0.875,-6.438546264,0.397366806,-0.513700994,61.48474634,61.99844733,0.264197614,0.091396383,4.523435853,3.256510158,3.520707772,0.431729868,0.78,-4.793914175,-0.872887209,0.579806387,0.469507433,0.415713181,-0.227257315,-0.545794041,0.407864731,0.405425221,0.063053217,-0.021734121,1.374035579,0.134701844,-0.042504926,0.746042822,0.092158957,-0.030394106,0.278059114,0.014687182,0.05523174,0.034744935,0.021016218,0.023349516,0.048667434,0.057680254,0.061562548,0.587959805,0.432779838,0.382752935,-0.255842015,-0.546844416,0.395479881,0.423982709,0.083946748,-0.008978845,1.489744173,0.183431058,-0.017773278,0.794298657,0.124089424,-0.01263262,0.288338064,0.012050676,0.046484683,0.028002323,0.017502333,0.018873791,0.039275158,0.047539185,0.050138875,0.649010432,0.438893405,0.414638872,-0.205526459,-0.608653238,0.516203266,0.44920814,0.07777121,-0.008550624,1.656201757,0.169000082,-0.01681716,0.861838005,0.114642029,-0.011991602,0.245952551,0.00995605,0.047745145,0.03182107,0.018886903,0.01829303,0.040959933,0.048789097,0.051995362,0.630982955,0.427722523,0.408309032,-0.179606311,-0.611928398,0.512135775,0.438953726,0.080283519,-0.010713282,1.604334788,0.174885986,-0.021173286,0.837959099,0.118490486,-0.015061034,0.22266248,0.010612711,0.047292576,0.032589125,0.019544373,0.018327873,0.040113682,0.048293989,0.051919912
X21220280001004700000013,CT961007,94.98,Latossolos,1,24.10807725,206.4903503,641.84396,24.66274619,156.6203369,684.607244,24.26059991,123.2514165,596.15218,24.4519693,78.32812526,633.127309,0,62.63498881,62.63498881,-0.090315678,-0.04716738,4.851164912,4.456364099,4.366048421,4.489590672,0.9,-3.603240942,3.378567858,0,64.65528981,64.65528981,0.3451106,0.069310237,3.781327851,2.951023666,3.296134266,3.537658958,0.874137931,-1.420832947,3.16146297,-0.394821887,60.77159908,61.16642097,1.02892363,0.087165651,4.452275096,2.43890615,3.46782978,0.510139051,0.772580645,-4.951788766,-1.412153694,0.312808087,61.84771867,61.53491059,0.340207246,-0.147409294,3.434350062,1.717262202,2.057469448,0,0.586666667,-3.836964379,-1.479175335,-0.011319504,63.01207561,63.02339512,0.63916104,-0.444091604,2.245842369,0.829956348,1.469117388,0.416680595,0.664516129,-2.756582367,-0.636123419,-0.019697206,63.14861932,63.16831652,0.950718829,0.480700408,2.001869886,0.828696828,1.779415658,-0.063659874,0.895,-2.892813851,-1.31930686,-0.031562837,61.85551417,61.88707701,1.795509143,0.378772322,1.957832696,0.358106823,2.153615966,0,1.1,-4.283672381,-2.108102271,-0.101643872,60.35421862,60.45586249,2.02932785,-14.30977454,2.593534085,0.954359325,2.983687175,0,1.14516129,-5.755340719,-2.716306883,-0.06649693,58.30941824,58.37591517,3.519921057,0.748866938,3.785049213,1.022137999,4.542059056,0.102891981,1.2,-8.241387201,-3.843022987,0.171023242,54.91745888,54.74643564,4.733850432,-0.25287072,10.01032074,7.278534451,12.01238488,-0.476249073,1.2,-21.73222368,-10.45127901,-0.194599304,55.72926321,55.92386252,2.255489058,0.337693226,5.182805572,3.963877629,6.219366687,0.683542845,1.2,-10.67417468,-3.395231379,0.337342942,62.47469836,62.13735542,-0.799578485,-0.266628518,4.819263036,6.524739777,5.725161293,0.583063647,1.187096774,-3.526338083,0.935817748,-0.294682948,61.22613407,61.52081702,0.423218489,0.087554085,5.169222416,4.229081685,4.652300174,2.398138617,0.9,-5.21755728,0.39996876,0.326256121,60.28646157,59.96020545,0.768293986,0.166249552,4.715019887,3.356133061,4.124427047,1.350228936,0.875,-6.203905148,0.277409258,-0.516387493,61.52182377,62.03821126,0.237906543,0.083767896,4.490846373,3.258339562,3.496246105,0.341191495,0.78,-4.810178582,-0.99995247,0.700933364,0.579454777,0.490500984,-0.279516836,-0.631458523,0.536742911,0.529281426,0.106740186,-0.007310553,2.291853637,0.239276422,-0.014455213,1.100165887,0.159811418,-0.010279847,0.304553093,0.009950331,0.05715106,0.032351389,0.018263264,0.017413872,0.046122476,0.058003674,0.060422574,0.778836532,0.686101479,0.569474797,-0.399393948,-0.675247269,0.550116384,0.601568999,0.113038806,-0.017083565,3.049560831,0.255084181,-0.033569297,1.353564709,0.169805333,-0.023947473,0.429277305,0.008170819,0.064282253,0.027403171,0.013293836,0.016316744,0.051389675,0.06637135,0.069065653,0.824387157,0.672656627,0.584885413,-0.410864981,-0.709446562,0.628500213,0.627994246,0.115720496,-0.008318932,3.421050489,0.261989994,-0.016489289,1.464492457,0.174117361,-0.011712091,0.435741245,0.00609459,0.062601536,0.026552089,0.011587645,0.014297528,0.049498053,0.064121685,0.067363901,0.819217702,0.647593463,0.562237656,-0.393374454,-0.702657326,0.632544618,0.622253516,0.118256081,-0.00952678,3.317258799,0.268424349,-0.018865583,1.436081915,0.178163458,-0.01340627,0.422582298,0.005832176,0.058765172,0.02579005,0.010992344,0.013590698,0.046048761,0.059981289,0.063120527
X19200280001003500000005,CT963346,124.98,Latossolos,1,25.63971789,93.89340163,730.236904,26.9516407,80.12983705,762.018448,25.5184049,209.1813707,538.208072,23.90376822,126.3545615,587.6750128,0,61.91261931,61.91261931,-0.124037384,-0.034934395,4.753174952,4.401894841,4.277857457,3.625563163,0.9,-4.247117067,2.668435422,-0.134873588,61.41648219,61.55135578,0.070109191,-0.484628957,4.730894026,4.077606105,4.147715296,0.540404655,0.875,-4.201815962,-0.701281325,-0.021191912,61.40762038,61.42881229,0.010999189,0.004667809,4.985361491,3.886213884,3.897213073,-0.444467601,0.777419355,-4.195682851,-1.257719116,0.053432321,62.64771525,62.59428293,0.922504619,0.073256266,3.265783536,1.056487192,1.978991811,0.592739097,0.593333333,-3.220303571,-0.737310841,-0.011176868,62.3620334,62.37321027,-0.376910328,-1.0735509,2.351009343,1.877606564,1.500696237,0,0.65483871,-2.752783922,-0.793192185,-0.014955141,63.13393344,63.14888858,0.823617848,0.502232117,1.757085606,0.726307565,1.549925413,0,0.885,-2.935460167,-1.343634277,0.114542187,62.04655096,61.93200877,1.504023269,0.613052117,1.922560544,0.610793329,2.114816598,0,1.1,-4.083612817,-1.938519012,-0.256610178,61.09653802,61.3531482,1.384191609,0.386751633,2.680882659,1.692852734,3.077044343,0.518737855,1.141935484,-5.163857974,-1.954694316,0.154732469,58.71130036,58.55656789,0.663858453,-1.081443294,3.519140621,3.559110292,4.222968745,-0.240304692,1.2,-6.961521201,-2.313858046,-0.250760197,59.35965841,59.6104186,-0.264397287,-1.649173636,4.429493568,5.579789568,5.315392281,0.826587822,1.2,-5.368627263,0.168275658,-0.03484761,60.43651465,60.47136226,0.486126921,0.052438073,4.23043116,4.590390471,5.076517392,2.250805164,1.2,-5.745070729,0.510707484,0.060405927,58.20731182,58.14690589,3.067426205,0.417670644,5.40884976,3.423193507,6.490619712,0.28141517,1.2,-8.558172822,-3.461800305,0.011652888,58.47445949,58.46280661,0.355878487,0.059741142,5.746547415,4.816014186,5.171892674,-0.42321457,0.9,-7.487803691,-2.58705922,0.356174359,61.69232761,61.33615325,0.370093974,-0.028635789,4.268559759,3.378751225,3.748845199,3.994170472,0.875,-3.667466112,3.721918042,-0.149392236,64.38386965,64.53326189,0.536058343,0.178372978,4.21272731,2.751372751,3.287431094,1.729371055,0.78,-1.680310338,0.923903333,0.709779114,0.552005629,0.481832364,-0.267272064,-0.629466882,0.546601861,0.515441279,0.098499562,-0.010225928,2.13776625,0.218582833,-0.020233816,1.049385262,0.146731626,-0.014384343,0.307140734,0.009130367,0.053965276,0.031298642,0.017309451,0.017285704,0.044282113,0.05509978,0.058919833,0.810781291,0.576237074,0.517420779,-0.325140319,-0.715744702,0.658233905,0.61173573,0.123065243,-0.007461679,3.163251417,0.280817573,-0.014804998,1.390685203,0.185898805,-0.010510474,0.360739179,0.005449653,0.051894675,0.026537016,0.012552285,0.01256969,0.040251428,0.052614156,0.056250122,0.797164515,0.567428496,0.510080012,-0.301554486,-0.701713512,0.653168953,0.590629695,0.107697804,-0.009222909,2.899508957,0.241489408,-0.018264929,1.308203292,0.161268707,-0.012979042,0.345777444,0.005882066,0.052106976,0.027758364,0.01323137,0.013301984,0.041517765,0.052978129,0.057106238,0.803617999,0.517296527,0.487540897,-0.28903146,-0.710716936,0.671061966,0.589335499,0.105864257,-0.007017993,2.879806745,0.236894785,-0.013891751,1.302456505,0.158361683,-0.009873799,0.329709032,0.005084829,0.046893703,0.025791392,0.01205157,0.012129437,0.037946301,0.047583943,0.051332558
